Seed;HH_Employed;HH_Unemployed;HH_Retraining;HH_Bankrupt;MeanSavings;MedianSavings;P10Savings;P90Savings;MeanDebt;TotalDebt;Gini_Individual;Gini_Wealth;MeanSkill;MeanHealthPenalty;RetrainingAttempts;RetrainingSuccesses;ConsumptionP10;ConsumptionP50;ConsumptionP90;BankruptcyRate;MeanMonthsToRuin;PovertyRate_50pct;PovertyRate_30pct
20;34591;37146;25752;2511;157362,46;129081,55;47208,74;314724,93;0.00;0.00;0,273581;0,109747;0,529067;0,214593;0;0;168,80;1171,18;4683,62;0,025110;0,00;0,025110;0,025110
21;30126;39868;27624;2382;154771,11;126737,14;46431,33;309542,22;0.00;0.00;0,263910;0,113395;0,516790;0,231920;0;0;156,72;1108,15;4415,70;0,023820;0,00;0,023820;0,023820
22;38384;34592;24542;2482;160581,04;132579,45;48174,31;321162,08;0.00;0.00;0,279264;0,184560;0,538128;0,201729;0;0;182,24;1224,17;4850,29;0,024820;0,00;0,024820;0,024820
23;44220;31405;21982;2393;165484,90;136937,17;49645,47;330969,80;0.00;0.00;0,283051;0,163666;0,552366;0,180870;0;0;215,04;1332,88;5066,31;0,023930;0,00;0,023930;0,023930
24;33094;37880;26545;2481;156539,35;128368,59;46961,81;313078,71;0.00;0.00;0,271383;0,140944;0,525019;0,220605;0;0;162,20;1147,22;4600,43;0,024810;0,00;0,024810;0,024810
25;34040;37175;26321;2464;157173,30;128681,47;47151,99;314346,60;0.00;0.00;0,273259;0,132160;0,526174;0,219881;0;0;168,72;1157,59;4661,15;0,024640;0,00;0,024640;0,024640
26;34505;37295;25718;2482;158147,84;130142,94;47444,35;316295,67;0.00;0.00;0,273301;0,175338;0,529414;0,214074;0;0;169,30;1168,58;4689,24;0,024820;0,00;0,024820;0,024820
27;37860;34709;24927;2504;160081,27;131348,89;48024,38;320162,55;0.00;0.00;0,279506;0,142231;0,533284;0,206414;0;0;180,52;1215,07;4831,91;0,025040;0,00;0,025040;0,025040
28;31856;38821;26831;2492;155634,23;127359,23;46690,27;311268,46;0.00;0.00;0,268543;0,128587;0,521598;0,224104;0;0;157,21;1135,29;4523,97;0,024920;0,00;0,024920;0,024920
29;34438;37198;26002;2362;157586,41;128960,35;47275,92;315172,82;0.00;0.00;0,272587;0,167597;0,527630;0,216262;0;0;171,34;1168,28;4666,64;0,023620;0,00;0,023620;0,023620
30;37059;35892;24726;2323;159118,93;130969,06;47735,68;318237,86;0.00;0.00;0,275780;0,193358;0,533583;0,207734;0;0;183,21;1206,96;4807,60;0,023230;0,00;0,023230;0,023230
