Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP;BPO_Sigma;Manuf_Sigma;Retail_Sigma;Health_Sigma;Public_Sigma;Agri_Sigma;MeanDegree;IoFlows;IoGdpRatio
11;-0,258068;0,927480;0,250893;3,631820;7041,000000;35938546991,581460;0,374675;0,040000;0,300000;0,237396;0,013497;0,925094;0,912281;0,525478;0,057416;0,000000;0,000000;4750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
12;-0,258872;0,922050;0,265870;3,660163;7041,000000;35869367272,510180;0,369189;0,040000;0,300000;0,247573;0,018297;0,958015;0,894545;0,549865;0,051163;0,000000;0,000000;4750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
13;-0,255699;0,921370;0,252972;3,670291;7041,000000;35844743692,629370;0,385760;0,040000;0,300000;0,236999;0,015973;0,954545;0,843137;0,503896;0,088496;0,000000;0,000000;4750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
14;-0,265069;0,934900;0,267803;3,583335;7041,000000;36080865018,543304;0,393654;0,040000;0,300000;0,259939;0,007864;0,949807;0,913265;0,627737;0,110345;0,000000;0,000000;4750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
15;-0,262269;0,918920;0,277680;3,667737;7041,000000;35838737091,348960;0,398255;0,040000;0,300000;0,265378;0,012302;0,940075;0,861446;0,566176;0,092827;0,000000;0,000000;4750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
16;-0,261684;0,926510;0,269760;3,645186;7041,000000;35870271073,190740;0,369393;0,040000;0,300000;0,259536;0,010224;0,928302;0,885714;0,578947;0,073684;0,000000;0,000000;4750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
17;-0,260377;0,932470;0,257192;3,615307;7041,000000;35995179939,858925;0,377905;0,040000;0,300000;0,243023;0,014169;0,931818;0,865741;0,568841;0,056604;0,000000;0,000000;4750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
18;-0,262856;0,929470;0,269718;3,628236;7041,000000;35937282937,031250;0,377906;0,040000;0,300000;0,257458;0,012260;0,943820;0,917355;0,562712;0,099010;0,000000;0,000000;4750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
19;-0,262612;0,927780;0,274283;3,628433;7041,000000;35927445847,923230;0,362481;0,040000;0,300000;0,261943;0,012341;0,940741;0,942222;0,607670;0,087629;0,000000;0,000000;4750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
20;-0,267189;0,935080;0,277924;3,575283;7041,000000;36105113069,242500;0,375125;0,040000;0,300000;0,266931;0,010994;0,941634;0,940367;0,623134;0,129496;0,000000;0,000000;4750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
21;-0,269378;0,944170;0,283290;3,531130;7041,000000;36207340403,992040;0,362298;0,040000;0,300000;0,273008;0,010283;0,968750;0,900621;0,632231;0,056818;0,000000;0,000000;4750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
22;-0,266430;0,936160;0,276730;3,570606;7041,000000;36114041467,468315;0,386974;0,040000;0,300000;0,262354;0,014376;0,911197;0,893939;0,641844;0,176000;0,000000;0,000000;4750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
23;-0,254447;0,910270;0,253663;3,706608;7041,000000;35746237816,065370;0,397599;0,040000;0,300000;0,241941;0,011723;0,928839;0,838906;0,415468;0,101695;0,000000;0,000000;4750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
24;-0,270776;0,948810;0,283882;3,508812;7041,000000;36293903392,655770;0,354959;0,040000;0,300000;0,275516;0,008366;0,957692;0,897059;0,628571;0,100000;0,000000;0,000000;4750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
25;-0,267090;0,935790;0,282609;3,591342;7041,000000;36049221164,536900;0,376498;0,040000;0,300000;0,269743;0,012866;0,932075;0,879464;0,658273;0,077519;0,000000;0,000000;4750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
26;-0,263584;0,933210;0,271716;3,599514;7041,000000;36014330368,269790;0,357965;0,040000;0,300000;0,261018;0,010697;0,915709;0,907407;0,614865;0,108434;0,000000;0,000000;4750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
27;-0,263701;0,923490;0,278763;3,644977;7041,000000;35931608671,314920;0,389487;0,040000;0,300000;0,267069;0,011694;0,923664;0,899281;0,572500;0,094241;0,000000;0,000000;4750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
28;-0,263660;0,938760;0,263824;3,566798;7041,000000;36112768055,092500;0,356579;0,040000;0,300000;0,251640;0,012184;0,946154;0,899408;0,565693;0,083333;0,000000;0,000000;4750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
29;-0,265965;0,934220;0,285527;3,605217;7041,000000;36006929717,385450;0,382311;0,040000;0,300000;0,266347;0,019180;0,955390;0,909871;0,629893;0,062937;0,000000;0,000000;4750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
30;-0,260806;0,929720;0,262148;3,626798;7041,000000;35939086651,185590;0,371629;0,040000;0,300000;0,249490;0,012658;0,936090;0,894737;0,572368;0,084270;0,000000;0,000000;4750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
