Seed;HH_Employed;HH_Unemployed;HH_Retraining;HH_Bankrupt;MeanSavings;MedianSavings;P10Savings;P90Savings;MeanDebt;TotalDebt;Gini_Individual;Gini_Wealth;MeanSkill;MeanHealthPenalty;RetrainingAttempts;RetrainingSuccesses;ConsumptionP10;ConsumptionP50;ConsumptionP90;BankruptcyRate;MeanMonthsToRuin;PovertyRate_50pct;PovertyRate_30pct
13;55983;16818;11091;16108;107305,17;85269,58;32191,55;214610,33;0.00;0.00;0,488786;0,080599;0,622897;0,084644;0;0;0,00;831,15;4027,12;0,161080;0,00;0,440170;0,440170
14;54795;17009;11373;16823;105733,14;83612,32;31719,94;211466,27;0.00;0.00;0,496790;0,121631;0,621851;0,089021;0;0;0,00;732,44;4011,54;0,168230;0,00;0,452050;0,452050
15;57116;17486;10762;14636;111039,07;88519,29;33311,72;222078,15;0.00;0.00;0,478510;0,137153;0,627201;0,078065;0;0;0,00;909,01;4044,40;0,146360;0,00;0,428840;0,428840
16;56780;17194;10848;15178;109227,78;86892,93;32768,33;218455,56;0.00;0.00;0,482164;0,205027;0,623841;0,082095;0;0;0,00;895,21;4045,81;0,151780;0,00;0,432200;0,432200
17;56408;16557;10940;16095;106885,16;84645,72;32065,55;213770,31;0.00;0.00;0,486043;0,186070;0,623205;0,086858;0;0;0,00;869,93;4032,99;0,160950;0,00;0,435920;0,435920
18;54458;17664;11376;16502;105256,51;83300,43;31576,95;210513,02;0.00;0.00;0,497797;0,136544;0,619238;0,090527;0;0;0,00;706,92;4015,28;0,165020;0,00;0,455420;0,455420
19;54580;17280;11325;16815;105643,09;83783,51;31692,93;211286,19;0.00;0.00;0,497947;0,162900;0,621879;0,089983;0;0;0,00;718,61;4006,15;0,168150;0,00;0,454200;0,454200
20;57359;16282;10714;15645;108265,52;86020,76;32479,66;216531,05;0.00;0.00;0,480234;0,099130;0,626531;0,080954;0;0;0,00;941,72;4054,10;0,156450;0,00;0,426410;0,426410
21;55188;17215;11067;16530;105807,38;83672,27;31742,21;211614,75;0.00;0.00;0,493813;0,103509;0,619674;0,089685;0;0;0,00;772,73;4011,84;0,165300;0,00;0,448120;0,448120
22;54343;17375;11628;16654;105856,99;83395,09;31757,10;211713,97;0.00;0.00;0,499032;0,178791;0,620858;0,089420;0;0;0,00;700,72;3990,62;0,166540;0,00;0,456570;0,456570
23;56766;17363;10944;14927;110447,71;88366,27;33134,31;220895,43;0.00;0.00;0,481418;0,154278;0,626608;0,080549;0;0;0,00;888,97;4045,02;0,149270;0,00;0,432340;0,432340
24;54344;17245;11468;16943;104852,91;82418,13;31455,87;209705,82;0.00;0.00;0,499941;0,131499;0,618759;0,093039;0;0;0,00;696,66;3997,56;0,169430;0,00;0,456560;0,456560
25;56266;16293;10977;16464;106199,43;83851,02;31859,83;212398,86;0.00;0.00;0,488477;0,121852;0,623283;0,085821;0;0;0,00;849,05;4049,18;0,164640;0,00;0,437340;0,437340
26;56880;16548;10938;15634;108057,80;85630,58;32417,34;216115,61;0.00;0.00;0,482667;0,167499;0,624007;0,084027;0;0;0,00;902,40;4044,37;0,156340;0,00;0,431200;0,431200
27;56460;17286;10888;15366;109682,89;86659,95;32904,87;219365,78;0.00;0.00;0,484292;0,132177;0,623863;0,081698;0;0;0,00;876,92;4042,39;0,153660;0,00;0,435400;0,435400
28;56765;16004;10883;16348;106179,41;83986,66;31853,82;212358,83;0.00;0.00;0,485653;0,118052;0,621620;0,086276;0;0;0,00;890,71;4054,85;0,163480;0,00;0,432350;0,432350
29;55456;16972;11064;16508;106320,28;83743,93;31896,08;212640,56;0.00;0.00;0,492876;0,159701;0,621497;0,087660;0;0;0,00;790,31;4018,54;0,165080;0,00;0,445440;0,445440
30;56090;16643;10850;16417;106051,80;84055,55;31815,54;212103,61;0.00;0.00;0,488849;0,188241;0,622702;0,086433;0;0;0,00;837,66;4044,89;0,164170;0,00;0,439100;0,439100
