Seed;HH_Employed;HH_Unemployed;HH_Retraining;HH_Bankrupt;MeanSavings;MedianSavings;P10Savings;P90Savings;MeanDebt;TotalDebt;Gini_Individual;Gini_Wealth;MeanSkill;MeanHealthPenalty;RetrainingAttempts;RetrainingSuccesses;ConsumptionP10;ConsumptionP50;ConsumptionP90;BankruptcyRate;MeanMonthsToRuin;PovertyRate_50pct;PovertyRate_30pct
11;42953;32278;21135;3634;137492,64;111238,47;41247,79;274985,29;0.00;0.00;0,352619;0,171601;0,544265;0,190567;0;0;0,00;562,64;4507,00;0,036340;0,00;0,036340;0,036340
12;46026;30268;20092;3614;140201,11;114243,12;42060,33;280402,22;0.00;0.00;0,351125;0,121443;0,555368;0,175388;0;0;0,00;651,04;4605,91;0,036140;0,00;0,036140;0,036140
13;44388;31436;20566;3610;138171,42;112611,26;41451,43;276342,85;0.00;0.00;0,351790;0,086085;0,547957;0,184200;0;0;0,00;603,71;4557,14;0,036100;0,00;0,036100;0,036100
14;42951;32548;20771;3730;136838,47;111479,18;41051,54;273676,95;0.00;0.00;0,352271;0,126933;0,544753;0,190230;0;0;0,00;566,37;4515,38;0,037300;0,00;0,037300;0,037300
15;49603;28478;18687;3232;144495,75;118629,05;43348,73;288991,51;0.00;0.00;0,345829;0,142416;0,565105;0,159632;0;0;0,00;790,47;4702,16;0,032320;0,00;0,032320;0,032320
16;46323;30196;20023;3458;140064,73;114292,84;42019,42;280129,46;0.00;0.00;0,350622;0,204929;0,552826;0,175984;0;0;0,00;664,14;4627,90;0,034580;0,00;0,034580;0,034580
17;42959;31977;21331;3733;137902,09;112251,51;41370,63;275804,17;0.00;0.00;0,353273;0,188222;0,546703;0,188333;0;0;0,00;567,98;4518,10;0,037330;0,00;0,037330;0,037330
18;44924;31124;20422;3530;138184,26;112838,07;41455,28;276368,52;0.00;0.00;0,351202;0,141625;0,549285;0,182192;0;0;0,00;621,07;4601,74;0,035300;0,00;0,035300;0,035300
19;43845;31494;21075;3586;138038,96;112442,07;41411,69;276077,92;0.00;0.00;0,352106;0,166494;0,548045;0,186645;0;0;0,00;591,49;4537,46;0,035860;0,00;0,035860;0,035860
20;45600;30625;20147;3628;139102,48;113214,95;41730,74;278204,96;0.00;0.00;0,351580;0,105145;0,552262;0,179431;0;0;0,00;635,73;4592,84;0,036280;0,00;0,036280;0,036280
21;44010;31510;20904;3576;138043,84;112222,53;41413,15;276087,68;0.00;0.00;0,351699;0,109378;0,546931;0,186142;0;0;0,00;597,36;4516,34;0,035760;0,00;0,035760;0,035760
22;45863;30459;20132;3546;140626,28;115105,47;42187,88;281252,56;0.00;0.00;0,350765;0,180570;0,555751;0,174264;0;0;0,00;648,19;4587,84;0,035460;0,00;0,035460;0,035460
23;47651;29394;19571;3384;142556,08;116649,21;42766,82;285112,15;0.00;0.00;0,348578;0,158799;0,559944;0,168555;0;0;0,00;706,25;4638,66;0,033840;0,00;0,033840;0,033840
24;44123;31515;20769;3593;137899,69;112184,58;41369,91;275799,39;0.00;0.00;0,352224;0,136127;0,547375;0,186211;0;0;0,00;598,63;4549,50;0,035930;0,00;0,035930;0,035930
25;43588;32114;20683;3615;137888,02;112060,15;41366,41;275776,04;0.00;0.00;0,351903;0,127548;0,547570;0,185770;0;0;0,00;579,70;4539,55;0,036150;0,00;0,036150;0,036150
26;44735;31520;20222;3523;139464,71;113587,16;41839,41;278929,43;0.00;0.00;0,350780;0,171324;0,551433;0,179969;0;0;0,00;622,48;4566,08;0,035230;0,00;0,035230;0,035230
27;46297;30244;19902;3557;141658,74;115459,77;42497,62;283317,48;0.00;0.00;0,350781;0,137513;0,555412;0,172823;0;0;0,00;661,82;4605,81;0,035570;0,00;0,035570;0,035570
28;43962;31472;20908;3658;137988,72;111979,79;41396,62;275977,44;0.00;0.00;0,352665;0,124079;0,546808;0,185849;0;0;0,00;594,55;4539,74;0,036580;0,00;0,036580;0,036580
29;43517;31840;21063;3580;138112,66;112033,74;41433,80;276225,32;0.00;0.00;0,352113;0,163213;0,546877;0,186211;0;0;0,00;581,84;4514,83;0,035800;0,00;0,035800;0,035800
30;44875;31302;20342;3481;138682,89;113202,60;41604,87;277365,78;0.00;0.00;0,350521;0,189803;0,549832;0,182249;0;0;0,00;621,91;4574,87;0,034810;0,00;0,034810;0,034810
