Seed;HH_Employed;HH_Unemployed;HH_Retraining;HH_Bankrupt;MeanSavings;MedianSavings;P10Savings;P90Savings;MeanDebt;TotalDebt;Gini_Individual;Gini_Wealth;MeanSkill;MeanHealthPenalty;RetrainingAttempts;RetrainingSuccesses;ConsumptionP10;ConsumptionP50;ConsumptionP90;BankruptcyRate;MeanMonthsToRuin;PovertyRate_50pct;PovertyRate_30pct
15;37212;35539;25039;2210;172772,17;143496,21;51831,65;345544,34;0.00;0.00;0,251832;0,150289;0,537622;0,201992;0;0;457,66;1576,56;5052,88;0,022100;0,00;0,022100;0,022100
16;30555;39312;27795;2338;167744,76;138282,77;50323,43;335489,53;0.00;0.00;0,241395;0,210513;0,522232;0,224265;0;0;430,86;1488,72;4699,18;0,023380;0,00;0,023380;0,023380
17;32289;38758;26546;2407;170288,83;140957,77;51086,65;340577,66;0.00;0.00;0,244685;0,194143;0,530182;0,216215;0;0;437,11;1517,43;4789,96;0,024070;0,00;0,024070;0,024070
18;31699;39088;26916;2297;168530,59;139390,29;50559,18;337061,17;0.00;0.00;0,242583;0,149353;0,526115;0,218914;0;0;440,38;1507,90;4787,04;0,022970;0,00;0,022970;0,022970
19;28635;40261;28783;2321;166882,63;137553,30;50064,79;333765,25;0.00;0.00;0,237233;0,173206;0,519577;0,231793;0;0;420,88;1460,53;4568,45;0,023210;0,00;0,023210;0,023210
20;28566;40784;28247;2403;166643,14;137278,85;49992,94;333286,28;0.00;0.00;0,236921;0,112436;0,520585;0,228906;0;0;423,63;1466,90;4566,16;0,024030;0,00;0,024030;0,024030
21;22056;43768;31871;2305;161835,31;132773,78;48550,59;323670,62;0.00;0.00;0,219294;0,115615;0,500869;0,256491;0;0;395,19;1377,48;3956,01;0,023050;0,00;0,023050;0,023050
22;34089;37066;26428;2417;169550,98;140324,60;50865,29;339101,95;0.00;0.00;0,248807;0,187856;0,530423;0,213916;0;0;443,48;1534,06;4880,70;0,024170;0,00;0,024170;0,024170
23;34297;37297;26071;2335;170252,24;140559,11;51075,67;340504,48;0.00;0.00;0,248149;0,166645;0,530100;0,214074;0;0;443,34;1541,16;4896,76;0,023350;0,00;0,023350;0,023350
24;24404;42659;30561;2376;163932,32;134924,08;49179,70;327864,64;0.00;0.00;0,226895;0,143123;0,509864;0,244436;0;0;398,84;1411,91;4209,26;0,023760;0,00;0,023760;0,023760
25;28927;40654;28041;2378;167083,22;137299,57;50124,96;334166,43;0.00;0.00;0,237599;0,135126;0,521392;0,227098;0;0;429,38;1472,58;4586,11;0,023780;0,00;0,023780;0,023780
26;28990;40175;28435;2400;167208,68;138026,21;50162,60;334417,35;0.00;0.00;0,238386;0,178055;0,520062;0,228975;0;0;420,29;1466,09;4590,62;0,024000;0,00;0,024000;0,024000
27;37141;35041;25386;2432;173073,93;142993,05;51922,18;346147,85;0.00;0.00;0,254335;0,145798;0,535685;0,204352;0;0;446,52;1572,48;5038,83;0,024320;0,00;0,024320;0,024320
28;28222;40709;28677;2392;165855,18;136603,36;49756,55;331710,35;0.00;0.00;0,236468;0,131502;0,516822;0,232749;0;0;417,19;1458,27;4529,66;0,023920;0,00;0,023920;0,023920
29;27683;41043;28999;2275;165473,79;136107,31;49642,14;330947,58;0.00;0.00;0,234454;0,169882;0,515172;0,235885;0;0;419,20;1457,00;4508,56;0,022750;0,00;0,022750;0,022750
30;29605;40188;27972;2235;167536,84;138775,59;50261,05;335073,69;0.00;0.00;0,238049;0,195641;0,521923;0,226521;0;0;427,93;1481,57;4636,08;0,022350;0,00;0,022350;0,022350
