Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP;BPO_Sigma;Manuf_Sigma;Retail_Sigma;Health_Sigma;Public_Sigma;Agri_Sigma;MeanDegree;IoFlows;IoGdpRatio
15;-0,246149;0,894600;0,223053;3,697611;6791,000000;31247668404,000310;0,385427;0,040000;0,300000;0,213078;0,009975;0,932075;0,798969;0,297980;0,041522;0,000000;0,000000;4250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
16;-0,251637;0,917660;0,231429;3,623526;6791,000000;31417344939,936554;0,367241;0,040000;0,300000;0,223571;0,007857;0,909774;0,841880;0,418860;0,072874;0,000000;0,000000;4250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
17;-0,251490;0,924760;0,222952;3,597709;6791,000000;31521696746,802837;0,379315;0,040000;0,300000;0,212906;0,010046;0,913208;0,821782;0,443182;0,064677;0,000000;0,000000;4250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
18;-0,252669;0,919320;0,237061;3,616932;6791,000000;31455557988,728394;0,365172;0,040000;0,300000;0,226927;0,010134;0,969811;0,805344;0,445623;0,078512;0,000000;0,000000;4250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
19;-0,248496;0,913280;0,223967;3,638934;6791,000000;31380029907,438230;0,372470;0,040000;0,300000;0,212018;0,011949;0,936803;0,800797;0,402954;0,047059;0,000000;0,000000;4250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
20;-0,251466;0,919430;0,233164;3,617210;6791,000000;31445108494,948310;0,357350;0,040000;0,300000;0,224475;0,008689;0,915751;0,865546;0,442211;0,051724;0,000000;0,000000;4250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
21;-0,256349;0,936770;0,233041;3,537154;6791,000000;31670551975,918068;0,357687;0,040000;0,300000;0,221966;0,011075;0,957692;0,846154;0,543307;0,060606;0,000000;0,000000;4250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
22;-0,249315;0,916420;0,224090;3,631681;6791,000000;31423578572,402878;0,367242;0,040000;0,300000;0,210784;0,013305;0,889706;0,754647;0,374723;0,104839;0,000000;0,000000;4250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
23;-0,248852;0,901830;0,230493;3,677307;6791,000000;31303231679,846123;0,397691;0,040000;0,300000;0,220329;0,010164;0,914498;0,781513;0,350877;0,084967;0,000000;0,000000;4250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
24;-0,256027;0,931280;0,234968;3,562216;6791,000000;31597287666,947740;0,360782;0,040000;0,300000;0,224733;0,010235;0,937743;0,898204;0,520979;0,061111;0,000000;0,000000;4250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
25;-0,249974;0,917810;0,225483;3,626510;6791,000000;31427529990,027164;0,366828;0,040000;0,300000;0,214388;0,011095;0,929368;0,803347;0,405276;0,074510;0,000000;0,000000;4250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
26;-0,253590;0,924100;0,231453;3,602781;6791,000000;31488136457,891808;0,368243;0,040000;0,300000;0,222179;0,009274;0,916350;0,856459;0,443548;0,067961;0,000000;0,000000;4250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
27;-0,241305;0,886900;0,213617;3,726020;6791,000000;31190512230,437523;0,391434;0,040000;0,300000;0,193347;0,020270;0,917603;0,750000;0,259016;0,057229;0,000000;0,000000;4250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
28;-0,243082;0,907700;0,207985;3,665627;6791,000000;31313069682,745070;0,361531;0,040000;0,300000;0,193175;0,014810;0,928302;0,802281;0,306087;0,047101;0,000000;0,000000;4250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
29;-0,252118;0,920140;0,230910;3,613000;6791,000000;31447643376,249195;0,377619;0,040000;0,300000;0,219949;0,010961;0,936330;0,846774;0,435135;0,046414;0,000000;0,000000;4250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
30;-0,246691;0,913270;0,217046;3,650592;6791,000000;31349971964,900257;0,375168;0,040000;0,300000;0,203244;0,013803;0,923372;0,812261;0,345733;0,070866;0,000000;0,000000;4250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
