Seed;HH_Employed;HH_Unemployed;HH_Retraining;HH_Bankrupt;MeanSavings;MedianSavings;P10Savings;P90Savings;MeanDebt;TotalDebt;Gini_Individual;Gini_Wealth;MeanSkill;MeanHealthPenalty;RetrainingAttempts;RetrainingSuccesses;ConsumptionP10;ConsumptionP50;ConsumptionP90;BankruptcyRate;MeanMonthsToRuin;PovertyRate_50pct;PovertyRate_30pct
12;48457;25047;16490;10006;120742,31;97583,93;36222,69;241484,62;0.00;0.00;0,441235;0,119327;0,579980;0,145445;0;0;0,00;222,13;4269,40;0,100060;0,00;0,100060;0,100060
13;50561;24004;15783;9652;122856,56;99434,09;36856,97;245713,13;0.00;0.00;0,433886;0,084162;0,584226;0,137336;0;0;0,00;406,39;4329,63;0,096520;0,00;0,254350;0,096520
14;48636;25016;16335;10013;120564,32;96982,64;36169,30;241128,63;0.00;0.00;0,440257;0,125246;0,579433;0,145481;0;0;0,00;226,65;4285,31;0,100130;0,00;0,100130;0,100130
15;52437;23441;15108;9014;125112,65;101371,81;37533,80;250225,30;0.00;0.00;0,425234;0,140673;0,589531;0,129222;0;0;0,00;647,20;4361,68;0,090140;0,00;0,241220;0,090140
16;53358;23484;14812;8346;127067,18;103188,17;38120,15;254134,35;0.00;0.00;0,419850;0,205474;0,592227;0,124304;0;0;0,00;760,76;4394,74;0,083460;0,00;0,231580;0,083460
17;48255;25064;16542;10139;120223,51;96640,62;36067,05;240447,02;0.00;0.00;0,442120;0,189468;0,578442;0,148425;0;0;0,00;206,78;4270,80;0,101390;0,00;0,101390;0,101390
18;51354;23815;15691;9140;122977,59;99427,59;36893,28;245955,17;0.00;0.00;0,429037;0,139902;0,585243;0,135142;0;0;0,00;524,31;4355,32;0,091400;0,00;0,248310;0,091400
19;48919;24841;16178;10062;120585,11;97120,26;36175,53;241170,22;0.00;0.00;0,439922;0,166268;0,580085;0,145933;0;0;0,00;251,90;4283,14;0,100620;0,00;0,100620;0,100620
20;49798;24698;15966;9538;122213,62;98557,12;36664,09;244427,24;0.00;0.00;0,435186;0,102861;0,582494;0,141748;0;0;0,00;324,80;4308,13;0,095380;0,00;0,095380;0,095380
21;49670;24532;16149;9649;121238,99;97729,06;36371,70;242477,98;0.00;0.00;0,435891;0,107360;0,579959;0,143505;0;0;0,00;323,83;4289,53;0,096490;0,00;0,096490;0,096490
22;51016;23932;15735;9317;123576,14;100190,19;37072,84;247152,29;0.00;0.00;0,430625;0,180622;0,586319;0,135557;0;0;0,00;479,54;4334,22;0,093170;0,00;0,250520;0,093170
23;52526;23549;15128;8797;126183,99;102625,94;37855,20;252367,98;0.00;0.00;0,424052;0,157415;0,591916;0,126616;0;0;0,00;659,99;4363,21;0,087970;0,00;0,239250;0,087970
24;49353;24683;16292;9672;121315,53;97675,73;36394,66;242631,05;0.00;0.00;0,437519;0,134821;0,579912;0,144274;0;0;0,00;284,65;4298,03;0,096720;0,00;0,096720;0,096720
25;47806;25131;16993;10070;119772,36;95980,74;35931,71;239544,71;0.00;0.00;0,443384;0,125805;0,577045;0,149884;0;0;0,00;179,71;4263,86;0,100700;0,00;0,100700;0,100700
26;51023;24117;15626;9234;123533,20;99770,41;37059,96;247066,39;0.00;0.00;0,430362;0,170633;0,585611;0,135796;0;0;0,00;480,25;4324,77;0,092340;0,00;0,248600;0,092340
27;53245;23339;14861;8555;127571,58;103072,84;38271,48;255143,17;0.00;0.00;0,420931;0,135933;0,592063;0,124302;0;0;0,00;761,22;4380,11;0,085550;0,00;0,234160;0,085550
28;47973;24982;16755;10290;119503,88;95855,18;35851,16;239007,76;0.00;0.00;0,444116;0,122438;0,575237;0,150587;0;0;0,00;190,19;4261,48;0,102900;0,00;0,102900;0,102900
29;51186;23769;15812;9233;123968,06;99848,62;37190,42;247936,13;0.00;0.00;0,430487;0,162725;0,585924;0,135476;0;0;0,00;491,48;4340,89;0,092330;0,00;0,250450;0,092330
30;51030;24220;15420;9330;122623,13;99123,07;36786,94;245246,26;0.00;0.00;0,431063;0,190454;0,584564;0,137456;0;0;0,00;469,91;4348,74;0,093300;0,00;0,247500;0,093300
