Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP;BPO_Sigma;Manuf_Sigma;Retail_Sigma;Health_Sigma;Public_Sigma;Agri_Sigma;MeanDegree;IoFlows;IoGdpRatio
11;-0,270798;0,942020;0,291276;3,564284;7166,000000;38381874142,700860;0,375359;0,040000;0,300000;0,278462;0,012814;0,957529;0,948980;0,631356;0,077670;0,000000;0,000000;5000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
12;-0,267966;0,937980;0,283432;3,597671;7166,000000;38307967670,004005;0,382221;0,040000;0,300000;0,268371;0,015062;0,925373;0,932432;0,665289;0,037879;0,000000;0,000000;5000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
13;-0,268448;0,935900;0,287428;3,616846;7166,000000;38247190713,600490;0,389220;0,040000;0,300000;0,278543;0,008885;0,925094;0,927660;0,665385;0,070313;0,000000;0,000000;5000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
14;-0,273147;0,944860;0,297643;3,541147;7166,000000;38477210609,795370;0,380292;0,040000;0,300000;0,286885;0,010758;0,961977;0,917582;0,656388;0,166667;0,000000;0,000000;5000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
15;-0,266384;0,927390;0,290666;3,653053;7166,000000;38153942676,515396;0,386774;0,040000;0,300000;0,275699;0,014967;0,933824;0,941606;0,633028;0,102703;0,000000;0,000000;5000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
16;-0,271669;0,939860;0,295121;3,586903;7166,000000;38307942348,015850;0,377966;0,040000;0,300000;0,285647;0,009474;0,944853;0,938462;0,630996;0,106195;0,000000;0,000000;5000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
17;-0,263287;0,934760;0,267249;3,619383;7166,000000;38235888195,398170;0,363222;0,040000;0,300000;0,253712;0,013537;0,930769;0,923858;0,613793;0,072464;0,000000;0,000000;5000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
18;-0,269769;0,936140;0,295374;3,609923;7166,000000;38241505231,159096;0,375663;0,040000;0,300000;0,281584;0,013790;0,955056;0,915179;0,632509;0,193798;0,000000;0,000000;5000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
19;-0,273811;0,947810;0,301518;3,524654;7166,000000;38520785048,111390;0,360494;0,040000;0,300000;0,288503;0,013015;0,910853;0,957831;0,637931;0,225806;0,000000;0,000000;5000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
20;-0,271461;0,945430;0,287356;3,539367;7166,000000;38466669163,796290;0,370512;0,040000;0,300000;0,279519;0,007837;0,926923;0,917582;0,579646;0,134146;0,000000;0,000000;5000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
21;-0,272030;0,951030;0,292227;3,508204;7166,000000;38552216602,352745;0,357137;0,040000;0,300000;0,282291;0,009936;0,952569;0,859155;0,661692;0,086957;0,000000;0,000000;5000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
22;-0,271782;0,941570;0,292293;3,569187;7166,000000;38379450242,214910;0,387456;0,040000;0,300000;0,280175;0,012118;0,943548;0,900990;0,636364;0,162393;0,000000;0,000000;5000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
23;-0,258681;0,913990;0,273464;3,716355;7166,000000;37987457708,340190;0,391408;0,040000;0,300000;0,255908;0,017556;0,945313;0,837920;0,517958;0,088889;0,000000;0,000000;5000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
24;-0,269133;0,942740;0,281655;3,568167;7166,000000;38376101028,428370;0,374418;0,040000;0,300000;0,269192;0,012463;0,959677;0,889535;0,654472;0,144444;0,000000;0,000000;5000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
25;-0,268522;0,939990;0,284281;3,581862;7166,000000;38353751962,151770;0,370100;0,040000;0,300000;0,271859;0,012422;0,933594;0,933962;0,659389;0,066038;0,000000;0,000000;5000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
26;-0,265652;0,935480;0,272403;3,614627;7166,000000;38243219174,503490;0,377778;0,040000;0,300000;0,262149;0,010254;0,913725;0,927184;0,624549;0,100719;0,000000;0,000000;5000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
27;-0,268757;0,932130;0,296312;3,632173;7166,000000;38222721529,872620;0,384641;0,040000;0,300000;0,280805;0,015507;0,931298;0,932075;0,672241;0,098039;0,000000;0,000000;5000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
28;-0,268441;0,941350;0,283836;3,583926;7166,000000;38315980519,676720;0,379407;0,040000;0,300000;0,269231;0,014606;0,941860;0,932642;0,616667;0,108108;0,000000;0,000000;5000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
29;-0,266344;0,936620;0,274360;3,604053;7166,000000;38264277434,397270;0,392995;0,040000;0,300000;0,262685;0,011675;0,938224;0,932692;0,593640;0,050000;0,000000;0,000000;5000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
30;-0,264748;0,931140;0,276332;3,639858;7166,000000;38163043687,240776;0,381939;0,040000;0,300000;0,265180;0,011152;0,944000;0,916996;0,605263;0,108974;0,000000;0,000000;5000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
