Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP;BPO_Sigma;Manuf_Sigma;Retail_Sigma;Health_Sigma;Public_Sigma;Agri_Sigma;MeanDegree;IoFlows;IoGdpRatio
15;-0,217084;0,843580;0,120772;3,594387;5666,000000;11234098880,738760;0,378337;0,040000;0,300000;0,104720;0,016052;0,914591;0,580729;0,087842;0,030369;0,000000;0,000000;2000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
16;-0,219274;0,850100;0,124405;3,559811;5666,000000;11316324740,211823;0,362213;0,040000;0,300000;0,113095;0,011310;0,916667;0,553247;0,100472;0,028235;0,000000;0,000000;2000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
17;-0,218135;0,844990;0,126850;3,591393;5666,000000;11231868134,647882;0,350269;0,040000;0,300000;0,110129;0,016721;0,889286;0,637441;0,080026;0,042697;0,000000;0,000000;2000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
18;-0,216390;0,833150;0,127174;3,638105;5666,000000;11115675527,921362;0,380596;0,040000;0,300000;0,105435;0,021739;0,960145;0,618762;0,068308;0,033970;0,000000;0,000000;2000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
19;-0,217244;0,844310;0,122770;3,580789;5666,000000;11261085500,705904;0,352803;0,040000;0,300000;0,106465;0,016305;0,918216;0,555556;0,086317;0,039046;0,000000;0,000000;2000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
20;-0,216529;0,836020;0,126797;3,635310;5666,000000;11129046751,460280;0,376208;0,040000;0,300000;0,104128;0,022669;0,896429;0,658103;0,055627;0,037037;0,000000;0,000000;2000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
21;-0,221086;0,853690;0,128184;3,558813;5666,000000;11333985329,057459;0,375566;0,040000;0,300000;0,116364;0,011820;0,920863;0,561358;0,101025;0,045662;0,000000;0,000000;2000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
22;-0,220305;0,856940;0,124400;3,533774;5666,000000;11385883853,557133;0,345036;0,040000;0,300000;0,112503;0,011897;0,886861;0,549575;0,098561;0,051163;0,000000;0,000000;2000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
23;-0,220617;0,839050;0,139591;3,612797;5666,000000;11182348938,376366;0,393936;0,040000;0,300000;0,120632;0,018959;0,909091;0,617234;0,099487;0,058455;0,000000;0,000000;2000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
24;-0,220045;0,852700;0,128143;3,550205;5666,000000;11342492878,350231;0,360327;0,040000;0,300000;0,111922;0,016221;0,934545;0,500000;0,113879;0,046980;0,000000;0,000000;2000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
25;-0,218772;0,844820;0,129045;3,592444;5666,000000;11248425715,203240;0,358374;0,040000;0,300000;0,109475;0,019570;0,913669;0,575281;0,097147;0,028953;0,000000;0,000000;2000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
26;-0,218897;0,841990;0,130064;3,602893;5666,000000;11214162043,883783;0,377904;0,040000;0,300000;0,112457;0,017607;0,903915;0,654709;0,076873;0,050000;0,000000;0,000000;2000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
27;-0,218903;0,849180;0,125347;3,564436;5666,000000;11317118129,610200;0,371964;0,040000;0,300000;0,110472;0,014875;0,887640;0,547315;0,106160;0,045455;0,000000;0,000000;2000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
28;-0,215207;0,840540;0,118178;3,606951;5666,000000;11203063442,289898;0,358959;0,040000;0,300000;0,099360;0,018818;0,915493;0,566820;0,069961;0,028384;0,000000;0,000000;2000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
29;-0,218005;0,844330;0,124760;3,592966;5666,000000;11231545707,838558;0,372428;0,040000;0,300000;0,109046;0,015715;0,917563;0,556561;0,087990;0,026549;0,000000;0,000000;2000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
30;-0,219985;0,840620;0,134342;3,606966;5666,000000;11185868217,163061;0,380144;0,040000;0,300000;0,118834;0,015508;0,914894;0,601351;0,110336;0,040984;0,000000;0,000000;2000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
