Seed;HH_Employed;HH_Unemployed;HH_Retraining;HH_Bankrupt;MeanSavings;MedianSavings;P10Savings;P90Savings;MeanDebt;TotalDebt;Gini_Individual;Gini_Wealth;MeanSkill;MeanHealthPenalty;RetrainingAttempts;RetrainingSuccesses;ConsumptionP10;ConsumptionP50;ConsumptionP90;BankruptcyRate;MeanMonthsToRuin;PovertyRate_50pct;PovertyRate_30pct
14;57275;14377;9204;19144;102307,91;66165,83;30692,37;204615,82;0.00;0.00;0,502217;0,177517;0,630263;0,073975;0;0;0,00;851,61;3965,46;0,191440;0,00;0,427250;0,427250
15;58917;14515;9137;17431;105378,13;68408,66;31613,44;210756,27;0.00;0.00;0,489427;0,132322;0,635862;0,067731;0;0;0,00;954,24;4004,46;0,174310;0,00;0,410830;0,410830
16;56634;14880;9364;19122;102218,37;65421,48;30665,51;204436,75;0.00;0.00;0,506667;0,160217;0,628602;0,075732;0;0;0,00;805,32;3951,86;0,191220;0,00;0,433660;0,433660
17;57704;15479;9354;17463;105855,13;69121,59;31756,54;211710,27;0.00;0.00;0,497312;0,129310;0,633428;0,070313;0;0;0,00;872,33;3967,63;0,174630;0,00;0,422960;0,422960
18;59340;15429;9065;16166;108092,32;71087,07;32427,70;216184,65;0.00;0.00;0,484025;0,131025;0,636736;0,064710;0;0;0,00;981,91;4016,16;0,161660;0,00;0,406600;0,406600
19;57503;14329;9357;18811;102789,99;66903,17;30837,00;205579,97;0.00;0.00;0,500719;0,059903;0,630644;0,073691;0;0;0,00;853,84;3966,19;0,188110;0,00;0,424970;0,424970
20;61232;14594;8569;15605;109208,37;71669,28;32762,51;218416,73;0.00;0.00;0,471466;0,170647;0,639506;0,060621;0;0;0,00;1084,14;4052,81;0,156050;0,00;0,387680;0,387680
21;55657;15505;9685;19153;102267,81;65359,70;30680,34;204535,61;0.00;0.00;0,513208;0,047654;0,629843;0,076955;0;0;0,00;727,95;3943,18;0,191530;0,00;0,443430;0,443430
22;56034;14740;9712;19514;100693,75;64492,81;30208,13;201387,51;0.00;0.00;0,511203;0,113332;0,627815;0,079870;0;0;0,00;760,47;3930,41;0,195140;0,00;0,439660;0,439660
23;59048;15073;8854;17025;106727,14;70002,59;32018,14;213454,28;0.00;0.00;0,487444;0,112683;0,636041;0,065297;0;0;0,00;957,06;3996,80;0,170250;0,00;0,409520;0,409520
24;57067;14837;9293;18803;102473,12;66156,46;30741,93;204946,23;0.00;0.00;0,503501;0,122717;0,630163;0,074640;0;0;0,00;826,73;3967,39;0,188030;0,00;0,429330;0,429330
25;59176;14360;8969;17495;105518,50;68942,99;31655,55;211037,01;0.00;0.00;0,488017;0,140930;0,633094;0,068615;0;0;0,00;970,99;4005,53;0,174950;0,00;0,408240;0,408240
26;59432;14613;8828;17127;106608,12;69748,60;31982,44;213216,24;0.00;0.00;0,485415;0,100796;0,635470;0,065624;0;0;0,00;982,60;3993,74;0,171270;0,00;0,405680;0,405680
27;56767;15038;9411;18784;103000,32;66624,53;30900,10;206000,63;0.00;0.00;0,505555;0,144974;0,630085;0,074612;0;0;0,00;803,40;3942,24;0,187840;0,00;0,432330;0,432330
28;57239;14866;9461;18434;103339,06;66619,36;31001,72;206678,11;0.00;0.00;0,502362;0,114019;0,630750;0,073768;0;0;0,00;834,98;3967,68;0,184340;0,00;0,427610;0,427610
29;57503;14930;9448;18119;104100,91;67758,69;31230,27;208201,83;0.00;0.00;0,499352;0,180310;0,631490;0,073466;0;0;0,00;858,76;3956,82;0,181190;0,00;0,424970;0,424970
30;58086;14856;9037;18021;104741,84;67765,58;31422,55;209483,67;0.00;0.00;0,495168;0,179226;0,633650;0,068895;0;0;0,00;912,00;3978,52;0,180210;0,00;0,419140;0,419140
