Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP;BPO_Sigma;Manuf_Sigma;Retail_Sigma;Health_Sigma;Public_Sigma;Agri_Sigma;MeanDegree;IoFlows;IoGdpRatio
11;-0,220499;0,852830;0,127141;3,558096;5666,000000;11345189250,952917;0,358239;0,040000;0,300000;0,115253;0,011888;0,910714;0,582840;0,110187;0,045045;0,000000;0,000000;2000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
12;-0,220556;0,853780;0,127660;3,550531;5666,000000;11368332374,798033;0,352888;0,040000;0,300000;0,113880;0,013779;0,944649;0,581218;0,097648;0,017857;0,000000;0,000000;2000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
13;-0,219225;0,846060;0,129601;3,588890;5666,000000;11251818511,941122;0,364363;0,040000;0,300000;0,111778;0,017823;0,919298;0,586605;0,090020;0,034562;0,000000;0,000000;2000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
14;-0,219048;0,856460;0,119186;3,552234;5666,000000;11374181738,826956;0,359295;0,040000;0,300000;0,105274;0,013912;0,938182;0,508333;0,089072;0,032407;0,000000;0,000000;2000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
15;-0,216842;0,840330;0,122919;3,601956;5666,000000;11218880400,526220;0,366296;0,040000;0,300000;0,105519;0,017399;0,934783;0,593023;0,078076;0,041304;0,000000;0,000000;2000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
16;-0,216912;0,845750;0,119673;3,590072;5666,000000;11250134929,139387;0,358844;0,040000;0,300000;0,102938;0,016735;0,907473;0,548556;0,090373;0,029213;0,000000;0,000000;2000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
17;-0,217259;0,848870;0,115666;3,581358;5666,000000;11296783461,470951;0,377940;0,040000;0,300000;0,101010;0,014656;0,907801;0,520942;0,078404;0,033937;0,000000;0,000000;2000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
18;-0,217654;0,846180;0,120241;3,601141;5666,000000;11221003450,415491;0,369433;0,040000;0,300000;0,107226;0,013015;0,940351;0,560102;0,080842;0,028571;0,000000;0,000000;2000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
19;-0,218722;0,847410;0,123077;3,578476;5666,000000;11295905114,734270;0,360800;0,040000;0,300000;0,110613;0,012463;0,910072;0,551471;0,093164;0,032189;0,000000;0,000000;2000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
20;-0,218333;0,849520;0,120666;3,570868;5666,000000;11312940314,605507;0,349290;0,040000;0,300000;0,106796;0,013870;0,909747;0,564433;0,084232;0,028889;0,000000;0,000000;2000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
21;-0,217148;0,845100;0,118946;3,599517;5666,000000;11247769604,250850;0,389044;0,040000;0,300000;0,103255;0,015692;0,930909;0,554726;0,075370;0,049569;0,000000;0,000000;2000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
22;-0,216985;0,843760;0,122250;3,592481;5666,000000;11257024741,115522;0,357656;0,040000;0,300000;0,104458;0,017792;0,896057;0,513575;0,093264;0,039823;0,000000;0,000000;2000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
23;-0,217377;0,839320;0,126426;3,620951;5666,000000;11180900202,645910;0,376526;0,040000;0,300000;0,106976;0,019450;0,920578;0,600868;0,077320;0,051613;0,000000;0,000000;2000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
24;-0,221308;0,859150;0,127583;3,523889;5666,000000;11435537865,702047;0,351769;0,040000;0,300000;0,114930;0,012653;0,945055;0,494413;0,116383;0,032020;0,000000;0,000000;2000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
25;-0,219437;0,845630;0,128066;3,597532;5666,000000;11238304432,139190;0,368378;0,040000;0,300000;0,113966;0,014101;0,917266;0,609589;0,090147;0,025974;0,000000;0,000000;2000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
26;-0,219790;0,853760;0,123850;3,562390;5666,000000;11348090508,037569;0,362035;0,040000;0,300000;0,110975;0,012876;0,906015;0,559889;0,103208;0,038741;0,000000;0,000000;2000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
27;-0,217660;0,836860;0,129140;3,637257;5666,000000;11150554838,248018;0,389639;0,040000;0,300000;0,108603;0,020537;0,890071;0,633333;0,074028;0,054825;0,000000;0,000000;2000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
28;-0,218546;0,852610;0,121526;3,559268;5666,000000;11361930241,438778;0,357586;0,040000;0,300000;0,106310;0,015216;0,923636;0,532609;0,093137;0,036697;0,000000;0,000000;2000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
29;-0,217204;0,844330;0,120577;3,599214;5666,000000;11229057559,616543;0,372241;0,040000;0,300000;0,104038;0,016538;0,915194;0,580645;0,080974;0,023605;0,000000;0,000000;2000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
30;-0,215035;0,838290;0,118379;3,619315;5666,000000;11161617209,251186;0,376332;0,040000;0,300000;0,098681;0,019699;0,907801;0,565996;0,070588;0,030238;0,000000;0,000000;2000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
