Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP;BPO_Sigma;Manuf_Sigma;Retail_Sigma;Health_Sigma;Public_Sigma;Agri_Sigma;MeanDegree;IoFlows;IoGdpRatio
12;-0,216709;0,837830;0,125624;3,613960;5666,000000;11163761730,088263;0,362394;0,040000;0,300000;0,107678;0,017946;0,919708;0,601253;0,080757;0,023555;0,000000;0,000000;2000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
13;-0,220106;0,845670;0,131630;3,579798;5666,000000;11240137539,446232;0,379872;0,040000;0,300000;0,114789;0,016841;0,944056;0,597531;0,100658;0,033708;0,000000;0,000000;2000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
14;-0,219404;0,840370;0,132632;3,606432;5666,000000;11176887196,421518;0,385522;0,040000;0,300000;0,113470;0,019162;0,926316;0,626932;0,091377;0,034043;0,000000;0,000000;2000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
15;-0,218407;0,829270;0,140078;3,657569;5666,000000;11034804662,706799;0,383142;0,040000;0,300000;0,114786;0,025292;0,919580;0,681416;0,075574;0,040169;0,000000;0,000000;2000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
16;-0,220489;0,843920;0,131468;3,608130;5666,000000;11170575290,921564;0,396272;0,040000;0,300000;0,116328;0,015140;0,902527;0,604911;0,098864;0,038902;0,000000;0,000000;2000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
17;-0,219196;0,853560;0,122238;3,548350;5666,000000;11350048817,247210;0,353948;0,040000;0,300000;0,109670;0,012568;0,886029;0,541667;0,101024;0,045131;0,000000;0,000000;2000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
18;-0,218567;0,846340;0,121743;3,594692;5666,000000;11202803815,090925;0,382452;0,040000;0,300000;0,109296;0,012447;0,943463;0,545226;0,086277;0,033333;0,000000;0,000000;2000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
19;-0,221288;0,848330;0,134521;3,571122;5666,000000;11273443323,695715;0,370060;0,040000;0,300000;0,120227;0,014294;0,923913;0,567568;0,123372;0,046053;0,000000;0,000000;2000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
20;-0,220526;0,849410;0,130503;3,565948;5666,000000;11287283943,990230;0,363547;0,040000;0,300000;0,115696;0,014808;0,893993;0,600478;0,095172;0,042697;0,000000;0,000000;2000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
21;-0,220829;0,853810;0,129498;3,553933;5666,000000;11312203799,249275;0,354852;0,040000;0,300000;0,115267;0,014231;0,924731;0,530184;0,111417;0,034965;0,000000;0,000000;2000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
22;-0,220274;0,842140;0,136184;3,600655;5666,000000;11200556637,986303;0,371404;0,040000;0,300000;0,118290;0,017894;0,899642;0,633684;0,092702;0,064935;0,000000;0,000000;2000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
23;-0,215955;0,832140;0,126984;3,648168;5666,000000;11078218381,316288;0,397890;0,040000;0,300000;0,104437;0,022547;0,912088;0,605825;0,070732;0,057816;0,000000;0,000000;2000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
24;-0,217512;0,847620;0,120581;3,579661;5666,000000;11245667122,656408;0,363144;0,040000;0,300000;0,104281;0,016300;0,927007;0,539801;0,086501;0,024719;0,000000;0,000000;2000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
25;-0,219809;0,852500;0,126239;3,556397;5666,000000;11319633520,560650;0,368568;0,040000;0,300000;0,109650;0,016589;0,931900;0,530769;0,101865;0,033632;0,000000;0,000000;2000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
26;-0,217182;0,843760;0,121933;3,597426;5666,000000;11212655277,282429;0,373090;0,040000;0,300000;0,104103;0,017830;0,890459;0,591940;0,081830;0,048780;0,000000;0,000000;2000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
27;-0,216192;0,833200;0,124818;3,652640;5666,000000;11087563811,407166;0,413224;0,040000;0,300000;0,102587;0,022230;0,904412;0,620000;0,069680;0,037736;0,000000;0,000000;2000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
28;-0,220081;0,852020;0,127262;3,553449;5666,000000;11318139169,454329;0,357774;0,040000;0,300000;0,114998;0,012264;0,928826;0,514667;0,109524;0,042654;0,000000;0,000000;2000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
29;-0,219276;0,842120;0,131380;3,590922;5666,000000;11205120652,659666;0,364533;0,040000;0,300000;0,114745;0,016635;0,919414;0,617450;0,096855;0,031532;0,000000;0,000000;2000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
30;-0,218279;0,848950;0,122509;3,579615;5666,000000;11238524771,902490;0,379868;0,040000;0,300000;0,105741;0,016769;0,903226;0,564738;0,099050;0,039216;0,000000;0,000000;2000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
