Seed;HH_Employed;HH_Unemployed;HH_Retraining;HH_Bankrupt;MeanSavings;MedianSavings;P10Savings;P90Savings;MeanDebt;TotalDebt;Gini_Individual;Gini_Wealth;MeanSkill;MeanHealthPenalty;RetrainingAttempts;RetrainingSuccesses;ConsumptionP10;ConsumptionP50;ConsumptionP90;BankruptcyRate;MeanMonthsToRuin;PovertyRate_50pct;PovertyRate_30pct
20;59514;15150;9274;16062;104291,99;89605,40;31287,60;208583,98;0.00;0.00;0,483309;0,090854;0,635747;0,066869;0;0;0,00;1029,32;3937,70;0,160620;0,00;0,404860;0,404860
21;57638;15749;9691;16922;102862,40;88027,50;30858,72;205724,81;0.00;0.00;0,496865;0,102943;0,632631;0,070346;0;0;0,00;896,94;3901,33;0,169220;0,00;0,423620;0,423620
22;58434;15519;9694;16353;102880,86;88504,90;30864,26;205761,71;0.00;0.00;0,490971;0,107924;0,634028;0,070804;0;0;0,00;950,66;3918,86;0,163530;0,00;0,415660;0,415660
23;58532;15263;9669;16536;103134,49;88665,76;30940,35;206268,97;0.00;0.00;0,490753;0,146818;0,633578;0,070103;0;0;0,00;959,44;3929,84;0,165360;0,00;0,414680;0,414680
24;56466;15631;10109;17794;100296,58;85809,21;30088,97;200593,16;0.00;0.00;0,505438;0,124110;0,629726;0,076197;0;0;0,00;822,69;3891,34;0,177940;0,00;0,435340;0,435340
25;57757;15061;9863;17319;101958,94;87277,69;30587,68;203917,87;0.00;0.00;0,496769;0,112397;0,631718;0,072301;0;0;0,00;922,37;3910,64;0,173190;0,00;0,422430;0,422430
26;55229;16050;10347;18374;98651,97;84267,50;29595,59;197303,94;0.00;0.00;0,514192;0,104214;0,627349;0,080194;0;0;0,00;729,64;3861,60;0,183740;0,00;0,447710;0,447710
27;54797;15708;10439;19056;97332,30;82297,72;29199,69;194664,60;0.00;0.00;0,518707;0,121799;0,624659;0,084025;0;0;0,00;696,74;3847,99;0,190560;0,00;0,452030;0,452030
28;57037;15409;9731;17823;100768,28;86171,33;30230,49;201536,57;0.00;0.00;0,502408;0,108992;0,631378;0,074261;0;0;0,00;853,34;3897,19;0,178230;0,00;0,429630;0,429630
29;58616;15271;9513;16600;103751,70;88784,78;31125,51;207503,40;0.00;0.00;0,489814;0,126798;0,633139;0,068790;0;0;0,00;980,32;3919,88;0,166000;0,00;0,413840;0,413840
30;57250;15365;9796;17589;100566,85;85457,70;30170,05;201133,69;0.00;0.00;0,500261;0,140090;0,630304;0,075692;0;0;0,00;883,65;3904,76;0,175890;0,00;0,427500;0,427500
